ID,ORG_ID,NAME,SHORT_NAME,TYPE,REGION_CODE,REGION_NAME,REGION_PREFIX,DISTRICT_CODE,DISTRICT_NAME,DISTRICT_PREFIX,ADDRESS,WEBSITE,EMAIL,PHONE_NUMBER,BUSINESS_CODE,AVATAR,AVATAR_CDN_FILE_ID,MAP_IMAGE,MAP_IMAGE_CDN_FILE_ID,STORE_IMAGE,STORE_IMAGE_CDN_FILE_ID,MAP_URL,CBM_URL,CBM_SHARE_API,ADL_API,IS_ACTIVE,REPRESENTATIVE_CID,REPRESENTATIVE_NAME,REPRESENTATIVE_PHONE_NUMBER,CDN_OWNER_ID,PUBLISHED_AT,LAST_UPDATED_AT,IS_DELETED,CREATED_AT,UPDATED_AT
6b16c348-8337-4ac2-96e8-79214f7e3137,958f55be-2787-4b4a-94fd-f9b3571f1604,ádasdasd,ádasd,STORE,01,Hà N?i,Thành ph?,,,,,undefined/,,0342175241,ádasd,https://static.cvgbuilding.com/store/51fc4fc2-6d8e-4220-9e44-f38cddb9c796/b15162ff-81ac-444c-918d-b07853505e13.jpg,b15162ff-81ac-444c-918d-b07853505e13,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,,2023-01-03 04:24:28.000,2023-01-03 04:28:22.000,NO,2023-01-03 04:24:28.000,2023-01-03 06:57:03.000
6b6a1254-3675-4130-b737-9809237c43e1,958f55be-2787-4b4a-94fd-f9b3571f1604,endd1111,endd,STORE,01,Hà N?i,Thành ph?,,,,,https://diaphuong.rk-cvgbuildinggroup.com/enddenddenddendd,,123,,https://static.cvgbuilding.com/store/8a0fc6fe-4bc2-4e2f-aa7d-05000971f57c/64e897c3-4040-4ed5-91c0-b48e264d31c4.jpg,64e897c3-4040-4ed5-91c0-b48e264d31c4,https://static.cvgbuilding.com/store/7662fed6-8fea-4699-9fcc-9044a77db2d0/0e896e9b-cc12-4da4-be2c-6da65b65ebad.jpg,0e896e9b-cc12-4da4-be2c-6da65b65ebad,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,1772fad4-3d37-4a3c-b413-6080a178053b,2022-12-23 08:23:45.000,2022-12-26 09:05:47.000,NO,2022-12-23 08:23:45.000,2023-01-03 06:57:03.000
6dd247d0-7452-45a9-8399-99cb087f3d8e,958f55be-2787-4b4a-94fd-f9b3571f1604,0348 lan 723,0348 lan 723,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,rtut,222,nguyenngoclantb95@gmail.com,0975467576,,https://static.cvgbuilding.com/store/71daf809-0e3e-4a50-a44e-735d2e40c5d3/0df41859-84da-40e2-bbef-0c76ffebca37.jpg,0df41859-84da-40e2-bbef-0c76ffebca37,https://static.cvgbuilding.com/store/7b43e223-cb5b-4ddd-80d0-aa1a9f5fd481/39c99dd9-b59c-43a2-b9ff-3cde8fea7773.png,39c99dd9-b59c-43a2-b9ff-3cde8fea7773,https://static.cvgbuilding.com/store/1a6ef613-63b4-4916-b702-eedc6b5b66ab/03b39cae-bcc4-4804-b827-ae4fbde4ef52.jpg,03b39cae-bcc4-4804-b827-ae4fbde4ef52,,https://vatlieuxaydungcvghanoi.com,http://localhost,,YES,518944a8-bbfb-4cd2-9c98-06b7c5dce44b,0348 lan 723,0988789067,,2022-12-26 09:00:23.000,2023-01-11 08:37:34.000,NO,2022-12-26 09:00:23.000,2023-01-11 08:37:34.000
6e0ffeec-1d36-4f67-aed5-4fef129380ef,958f55be-2787-4b4a-94fd-f9b3571f1604,rhfghfhf,gjgjfh,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,,,2656,ghjgfjf,https://static.cvgbuilding.com/store/6c5070ff-22ea-4698-ba52-8e0b5983a45e/4861d2dc-1078-4cb0-b955-67fcb970c812.jpg,4861d2dc-1078-4cb0-b955-67fcb970c812,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,f0dd8967-1196-4a82-a348-1ea332a20fc1,2023-01-09 08:09:49.000,2023-01-09 08:09:49.000,NO,2023-01-09 08:09:49.000,2023-01-09 08:09:49.000
6e1a4975-0101-460e-a14a-771d639a2a02,958f55be-2787-4b4a-94fd-f9b3571f1604,check CVG Building Galaxy thêm thành công case 1 edit,case 1 edit,STORE,01,Hà N?i,Thành ph?,,,,,https://diaphuong.rk-cvgbuildinggroup.com/case-1-edit,,0988705366,,https://static.cvgbuilding.com/store/ff68233b-eb21-4e25-87ff-925aff77561c/8c001725-8105-4adc-8d49-d94f3ecfd754.png,8c001725-8105-4adc-8d49-d94f3ecfd754,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,a8268943-c8e3-4cac-8584-a59f967ce065,Nguy?n Th? Thu Huy?n,0986562698,7106a88e-73ad-4fde-9193-30f00c98d0d1,2022-12-23 08:35:01.000,2022-12-23 09:40:26.000,NO,2022-12-23 08:35:01.000,2023-01-03 06:57:03.000
6ee18b7f-592b-46cc-bf72-8ba31d72edf8,958f55be-2787-4b4a-94fd-f9b3571f1604,tÊN DÀI Check hi?n th? th? t? Check hi?n th? th? t? Check hi?n th? th? t? Check hi?n th? th? t? Chec,th? t? ABC,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,,,19001856,,https://static.cvgbuilding.com/store/f2b228fb-b96e-4d97-89ff-f724afce99b7/4ac51e4a-bf2f-457d-8109-bc86112ef78b.jpg,4ac51e4a-bf2f-457d-8109-bc86112ef78b,,,,,,https://vatlieuxaydungcvghanoi.com,,https://cvgbuildinggroup.com:7472,YES,a8268943-c8e3-4cac-8584-a59f967ce065,Nguy?n Th? Thu Huy?n,0986562698,8f84a1ca-f194-47a9-b3af-dfbf664f9fbf,2022-11-21 08:02:59.000,2023-02-22 03:17:54.000,NO,2022-11-21 08:02:59.000,2023-02-22 03:17:54.000
6f0cc43c-593f-4da8-be89-aea093e7bc77,958f55be-2787-4b4a-94fd-f9b3571f1604,start,start,STORE,01,Hà N?i,Thành ph?,,,,,aaaaa,,123123,,https://static.cvgbuilding.com/store/86a076a1-db02-4c61-b446-2748e2fb9a66/6d47149c-58f6-4040-969d-d12e3f500215.jpg,6d47149c-58f6-4040-969d-d12e3f500215,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,d9575ae4-c211-452a-9fc3-1b0caab58a9d,2023-01-06 03:48:15.000,2023-01-06 04:32:03.000,NO,2023-01-06 03:48:15.000,2023-01-06 09:40:21.000
6f6f4e4a-1b94-4f17-8d63-dea43a71b154,958f55be-2787-4b4a-94fd-f9b3571f1604,Công ty trách nhi?m h?u h?n m?t thành viên xây d?ng c?u ???ng b? t?nh Bình Thu?n,BT,LOCAL,60,Bình Thu?n,T?nh,,,,,,,19005542,,,,,,,,,,,,YES,a8268943-c8e3-4cac-8584-a59f967ce065,Nguy?n Th? Thu Huy?n,0986562698,,2022-12-09 02:11:52.000,2023-01-03 07:47:35.000,NO,2022-12-09 02:11:52.000,2023-01-04 10:46:04.000
6fa2b8e1-a4f2-4f03-bbcb-69e4f9c56606,958f55be-2787-4b4a-94fd-f9b3571f1604,hehehe,hehehe,STORE,31,H?i Phòng,Thành ph?,,,,,https://diaphuong.rk-cvgbuildinggroup.com/he-thong-cua-hang/khongcogi,,123,,https://static.cvgbuilding.com/store/a3fc72a2-a25f-420a-8563-2e770cdf29ca/cb6abe1b-32f4-4c6b-8eae-6aa927452322.png,cb6abe1b-32f4-4c6b-8eae-6aa927452322,,,,,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,17baa184-d975-4d7f-b13f-76186f804e28,2022-12-23 01:53:59.000,2022-12-23 03:26:54.000,NO,2022-12-23 01:53:59.000,2022-12-23 03:26:54.000
704d43ac-c3c7-427e-a3b9-d8c91935fa84,958f55be-2787-4b4a-94fd-f9b3571f1604,Công ty VLXD - Ngh? An,VLXD NA,LOCAL,40,Ngh? An,T?nh,412,Vinh,Thành ph?,thành ph? Vinh                    123,,,0132649482,NA-343,,,,,,,,,,https://cvgbuildinggroup.com:7479,YES,2ebe3678-f0ee-46bb-8f63-62ff630bb0a1,Thunt,0349210893,,2023-01-04 02:20:16.000,2023-01-11 02:13:20.000,NO,2023-01-04 02:20:16.000,2023-01-11 02:13:20.000
7110ecb5-fdab-4054-ac77-f680af0bd1fc,958f55be-2787-4b4a-94fd-f9b3571f1604,testOwnerID1,testOwnerID,STORE,48,?à N?ng,Thành ph?,,,,,,,123123,,https://static.cvgbuilding.com/store/110c8de1-8da9-4369-b4c0-774a5fdfed89/a1b9ca4c-18b0-4f1b-8a9b-cc525d6ea5fc.png,a1b9ca4c-18b0-4f1b-8a9b-cc525d6ea5fc,https://static.cvgbuilding.com/store/4f833bfd-e20b-48a0-b88f-b05b1eda3d17/3c91fb94-1933-4791-9140-4d6050ab9075.png,3c91fb94-1933-4791-9140-4d6050ab9075,https://static.cvgbuilding.com/store/3bab423b-0413-4cc5-a579-965def787df8/cec86ec0-eb35-4808-bf44-1a2f658eb115.png,cec86ec0-eb35-4808-bf44-1a2f658eb115,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,90a76162-ea08-4290-882f-aaa5d062be4f,2022-12-15 03:50:52.000,2022-12-19 07:31:16.000,NO,2022-12-15 03:50:52.000,2022-12-19 07:31:16.000
733e2e2d-64b7-4c16-a5ee-9a5f7bea45df,958f55be-2787-4b4a-94fd-f9b3571f1604,ddddddddddddddd,ddddddddddddddd,STORE,01,Hà N?i,Thành ph?,,,,,,,7777777777,,https://static.cvgbuilding.com/store/c403747c-0381-4ccf-9b58-a8320bb9a68b/6650fe47-e767-4cc5-8f62-a70cb662f6fe.png,6650fe47-e767-4cc5-8f62-a70cb662f6fe,,,,,,,,,YES,1eb515eb-bdf5-4166-bd76-f268c257583c,Nguy?n H?u,0399985562,8d37d007-89d2-4b90-8896-3f2257995bb2,2023-01-08 03:52:47.000,2023-01-09 07:36:36.000,NO,2023-01-08 03:52:47.000,2023-01-09 07:36:36.000
73d142c7-c616-43ed-a96a-bb3080de2f2c,958f55be-2787-4b4a-94fd-f9b3571f1604,test ng??i,test ng??i,STORE,01,Hà N?i,Thành ph?,,,,,,,123123,,https://static.cvgbuilding.com/store/6825da29-caa3-4aad-b2a4-60b6e545a6a0/98fa574d-1f7c-49cb-9d26-4cf6fe442f04.jpg,98fa574d-1f7c-49cb-9d26-4cf6fe442f04,,,,,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,5a9179b5-12e2-4442-b1b0-851f3aeef11a,2023-02-07 09:02:08.000,2023-02-07 09:02:15.000,NO,2023-02-07 09:02:08.000,2023-02-07 09:02:15.000
741aaddb-7464-4d88-a4fd-8ca2b5a88797,958f55be-2787-4b4a-94fd-f9b3571f1604,NGuy?n Th? Ng?c lan handico,2343,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,ád,undefined/,nguyenngoclantb95@gmail.com,0978643456,,https://static.cvgbuilding.com/store/6db7ff8a-cd39-4d63-974e-cdf526efb489/a4653294-3e5c-4a99-95a7-13a214c37562.jpg,a4653294-3e5c-4a99-95a7-13a214c37562,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,4a4d5414-caa9-4889-933a-970407c3a7ed,Lanntn2,0866753182,,2022-12-26 08:41:00.000,2022-12-26 08:41:15.000,NO,2022-12-26 08:41:00.000,2023-01-03 06:57:03.000
7426528f-aa6c-4081-851f-ce0c401680cf,958f55be-2787-4b4a-94fd-f9b3571f1604,Tr??ng Sa,TS,STORE,01,Hà N?i,Thành ph?,002,Hoàn Ki?m,Qu?n,Th??ng Cao,https://diaphuong.rk-cvgbuildinggroup.com/he-thong-cua-hang/,ts@gmail.com,0965235123,,https://static.cvgbuilding.com/store/8d24c3e1-8c83-4e26-95df-7be5f14b7faa/bac0a200-c651-47b8-b4eb-ef79ca2e13f1.png,bac0a200-c651-47b8-b4eb-ef79ca2e13f1,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,66a2a22d-ac68-4942-aee7-5a6c4a24df8f,Newaccount,0969123122,,2022-12-23 04:51:35.000,2022-12-23 09:26:12.000,NO,2022-12-23 04:51:35.000,2023-01-03 06:57:03.000
74a7b5f0-81fa-42eb-83ea-b307399f4663,958f55be-2787-4b4a-94fd-f9b3571f1604,Test nguyen,Nguyen,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,Test,royal-city-smart-kingdom,,0377839862,ADGS1236,https://static.cvgbuilding.com/store/ab042922-c9d5-4687-ba98-5ee4ec742411/04092945-ce49-40d5-bb88-ff881ad14388.jpg,04092945-ce49-40d5-bb88-ff881ad14388,,,,,,,,,YES,41c5323d-b99c-4455-83e8-32202df20b5f,Huy?n 2,0345375625,f3fbd1e3-e41c-4cb0-bc64-e7e7e63cb360,2023-01-10 01:31:06.000,2023-01-11 04:46:47.000,NO,2023-01-10 01:31:06.000,2023-01-11 04:46:47.000
756e4804-44d3-44a1-b59f-5fbb8706cec7,958f55be-2787-4b4a-94fd-f9b3571f1604,Công ty VLXD Qu?ng Nam,VLXD QNA,LOCAL,49,Qu?ng Nam,T?nh,505,?ông Giang,Huy?n,?ông k? qu?ng nam,hhhhhhhhhh,,0345555111,VLXD QNA,,,,,,,,,,,YES,41c5323d-b99c-4455-83e8-32202df20b5f,Huy?n 2,0345375625,,2023-01-12 02:35:57.000,2023-01-16 02:00:17.000,NO,2023-01-12 02:35:57.000,2023-01-16 02:00:17.000
763f9cb7-a31f-4d04-aff4-b8b6f9aace0a,958f55be-2787-4b4a-94fd-f9b3571f1604,nghiêng nghiêng nghiêng nghiêng,cccc,STORE,01,Hà N?i,Thành ph?,,,,,,,1111111111,,https://static.cvgbuilding.com/store/ba897136-439e-497f-bb17-dc30fd6f5429/95226303-9a49-4a9a-9bb6-f08336cae53c.jpg,95226303-9a49-4a9a-9bb6-f08336cae53c,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,1eb515eb-bdf5-4166-bd76-f268c257583c,Nguy?n H?u,0399985562,d987cfa1-434f-423c-b310-3cd040be30df,2023-01-03 04:25:00.000,2023-01-03 04:39:49.000,NO,2023-01-03 04:25:00.000,2023-01-03 06:57:03.000
76b4eaa8-dd51-4705-a2f2-74a92c46e305,958f55be-2787-4b4a-94fd-f9b3571f1604,Galaxy Ninh Thu?n,NTG,STORE,58,Ninh Thu?n,T?nh,582,Phan Rang-Tháp Chàm,Thành ph?,??a ch? test,,ninhthuan@gmail.com,0378965412,NTG123,https://static.cvgbuilding.com/store/9ba21de4-7733-4a50-8e0c-fa859c214932/291bf860-2776-42b9-9d01-2980214b6d8b.jpg,291bf860-2776-42b9-9d01-2980214b6d8b,,,,,,,,,YES,35af6ce3-d02a-4974-bb16-f4a04a98fe0a,Chín Chín,0999999999,858f5e89-4edf-4dd9-8eb3-518cc50baf74,2023-01-16 02:40:07.000,2023-02-03 08:11:26.000,NO,2023-01-16 02:40:07.000,2023-02-03 08:11:26.000
77fc49cc-3d64-4881-a5f1-669cad1e3e1f,958f55be-2787-4b4a-94fd-f9b3571f1604,07-01-2023,07-01-2023,STORE,01,Hà N?i,Thành ph?,,,,,,,1111111111,,https://static.cvgbuilding.com/store/924983e9-f920-4743-b480-af3b7dec9bda/22bd7f11-1ee1-48fb-b960-599e6ea4d866.png,22bd7f11-1ee1-48fb-b960-599e6ea4d866,,,,,,,,,YES,1eb515eb-bdf5-4166-bd76-f268c257583c,Nguy?n H?u,0399985562,6d882ae4-6192-43c2-a610-9128d186b357,2023-01-07 06:34:00.000,2023-01-08 03:45:07.000,NO,2023-01-07 06:34:00.000,2023-01-08 03:45:07.000
78296a7e-97d0-46b9-a1ca-0bcef32ab4ab,958f55be-2787-4b4a-94fd-f9b3571f1604,Ninh Thu?n Galaxy,NTgalaxy,STORE,01,Hà N?i,Thành ph?,002,Hoàn Ki?m,Qu?n,Test,galaxy-ninh-thuan,tester@gmail.com,0377839862,NT46546,https://static.cvgbuilding.com/store/4a4e720f-de21-4f35-ad23-9ceccf156e30/fd4b50fa-a5d4-4612-824d-4c206a6a2dc0.jpg,fd4b50fa-a5d4-4612-824d-4c206a6a2dc0,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,7abc0984-d9d0-4f9f-b95e-973d62cbb939,V? Di?n,0389889561,ef0e1146-fb5e-4516-a210-9b0b625e3bcc,2023-01-16 02:54:50.000,2023-01-17 03:03:14.000,NO,2023-01-16 02:54:50.000,2023-01-17 03:03:14.000
79011888-abdc-4e07-ad63-4cf26e4f9a9a,958f55be-2787-4b4a-94fd-f9b3571f1604,CVG Building Galaxy ??a ph??ng case 2 EDIT,2 case EDIT,STORE,48,?à N?ng,Thành ph?,491,Thanh Khê,Qu?n,???ng Thanh Khê,https://diaphuong.rk-cvgbuildinggroup.com/cvgbuildinggalaxydiapghuongcase2-edit,cvgbuildinggalaxydiapghuongcase2edit@gmail.com,0986566666,DN000000019,https://static.cvgbuilding.com/store/3f798dcd-c849-4869-b180-4a45b0d3b3f4/4b162e77-b872-4508-ab3a-e809a0de6593.png,4b162e77-b872-4508-ab3a-e809a0de6593,,,,,dantri.vn.com,,,,YES,41c5323d-b99c-4455-83e8-32202df20b5f,Huy?n 2,0345375625,28181f64-cd77-4939-b7e2-516cd5e22f60,2022-12-23 10:37:00.000,2022-12-26 09:16:17.000,NO,2022-12-23 10:37:00.000,2022-12-26 09:16:17.000
79af0200-d75d-4c9b-9c82-8f622450943b,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m bán s? 3,s2,STORE,35,Hà Nam,T?nh,,,,,,,0348888888,,https://static.cvgbuilding.com/store/bf82f874-365d-4e2a-ab72-4133db2f5310/95d2dacc-0851-410a-a289-db8ef27394b0.jpeg,95d2dacc-0851-410a-a289-db8ef27394b0,,,,,,,,,YES,02838c21-633a-4e77-9d4b-f673bace4dff,Nguy?n Tr?n Hoàng Anh (Anh 1231218588),0362626262,cfd25415-981e-4a79-8350-8bbd1b281184,2022-11-24 09:09:14.000,2022-11-25 07:37:56.000,NO,2022-11-24 09:09:14.000,2022-11-25 07:37:56.000
7b36dd5a-1f5a-46aa-b263-2a7ad2448982,958f55be-2787-4b4a-94fd-f9b3571f1604,hahahahaha,hahahahaha,STORE,31,H?i Phòng,Thành ph?,,,,,https://vatlieuxaydungcvghanoi.com/cua-hang/hahahahaha,,123,,https://static.cvgbuilding.com/store/6c4f3e7f-4005-4273-9eb3-d43dd89a959a/b888dd66-295e-4126-b3d7-4008e57b5397.jpg,b888dd66-295e-4126-b3d7-4008e57b5397,,,,,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,cf6995da-8eab-472a-b14a-3e8eae5ab007,2023-01-06 10:24:49.000,2023-01-06 10:25:55.000,NO,2023-01-06 10:24:49.000,2023-01-06 10:25:55.000
7f50008a-1bdd-40e5-a54a-04a9f03b1591,958f55be-2787-4b4a-94fd-f9b3571f1604,ai,chén,STORE,01,Hà N?i,Thành ph?,,,,,,,265656,,https://static.cvgbuilding.com/store/e4b1f5d1-0116-4a3b-9a24-d061496a2b8d/66fba344-440c-449d-8e26-c33f7557e27e.jpg,66fba344-440c-449d-8e26-c33f7557e27e,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,a6a75f4f-976e-49d5-ab6d-9840194e2505,2023-01-09 08:25:18.000,2023-01-10 10:04:43.000,NO,2023-01-09 08:25:18.000,2023-01-10 10:04:43.000
80266e36-f9f3-4228-9cbb-ec3a8879bbbb,958f55be-2787-4b4a-94fd-f9b3571f1604,Lan test,lan,STORE,48,?à N?ng,Thành ph?,,,,,,,123065,dn43,https://static.cvgbuilding.com/store/c6d3d01a-cb5d-461c-ae33-cdcabcd6a7d3/da99bace-359f-45f0-bd1b-1229c31c3c9b.jpg,da99bace-359f-45f0-bd1b-1229c31c3c9b,,,,,,,,,YES,28163b68-6d4f-4b83-9219-b06d289b7c1f,Nguy?n,0399985561,78330c84-6bf4-4d50-b902-b447e849a62a,2023-01-09 02:53:27.000,2023-01-10 02:27:43.000,NO,2023-01-09 02:53:27.000,2023-01-10 02:27:43.000
80635bfd-1b38-43da-ae88-7aec66a5d882,958f55be-2787-4b4a-94fd-f9b3571f1604,Test nghi?m thu,test,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,https://vatlieuxaydungcvghanoi.com/cua-hang/test-nghiem-thu1,Tester@gmail.com,0678912345,123DN12,https://static.cvgbuilding.com/store/a5bdfa7b-2fa4-48d0-a361-a9333d2aef62/825ca714-ced3-4c49-887d-9784bbee2d18.jpg,825ca714-ced3-4c49-887d-9784bbee2d18,https://static.cvgbuilding.com/store/e8a00303-10ba-4368-9b70-fd3c49ddf58f/11fd693b-5c4e-4eca-9504-af93a7d65fec.jpg,11fd693b-5c4e-4eca-9504-af93a7d65fec,https://static.cvgbuilding.com/store/28040393-1a76-4fa8-86da-b579a912da17/698dee6e-bf88-4aec-af3a-896438cd53fd.jpg,698dee6e-bf88-4aec-af3a-896438cd53fd,,https://vatlieuxaydungcvghanoi.com,,,NO,1fb5b5dd-608c-4f3f-a66f-a41273beb737,Tester,0977839862,7df89672-0b0f-4d5a-a2f1-d4819644d035,2023-01-06 06:33:22.000,2023-01-06 09:34:46.000,NO,2023-01-06 06:33:22.000,2023-01-06 09:40:21.000
806a78bd-5956-4707-94f2-d49cbdca191f,958f55be-2787-4b4a-94fd-f9b3571f1604,h?,gfhdfhd,STORE,01,Hà N?i,Thành ph?,,,,,,,2565656,,https://static.cvgbuilding.com/store/b40bf4bb-09c4-4f23-8731-4ffbcddcf875/0675110c-534b-4fea-ab05-820bd9e359c9.jpg,0675110c-534b-4fea-ab05-820bd9e359c9,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,b0a280e4-6570-42f8-9ac3-9867e5d5c813,2023-01-09 08:24:29.000,2023-01-11 02:18:24.000,NO,2023-01-09 08:24:29.000,2023-01-11 02:18:24.000
825d0924-a0a6-4434-8830-fd56c05d89da,958f55be-2787-4b4a-94fd-f9b3571f1604,check chi ti?t,chi ti?t,STORE,48,?à N?ng,Thành ph?,490,Liên Chi?u,Qu?n,,,,19005636,,https://static.cvgbuilding.com/store/e234cc06-54f0-4df6-a6ae-de3526611c7d/cba18b14-efcd-4db0-8440-365d21df436b.jpg,cba18b14-efcd-4db0-8440-365d21df436b,,,https://static.cvgbuilding.com/store/e83a5d13-b5e5-4c23-9be6-9663778c5d01/b44202e1-c5fc-4413-ace5-34c97ef70952.jpg,b44202e1-c5fc-4413-ace5-34c97ef70952,,,,,NO,a8268943-c8e3-4cac-8584-a59f967ce065,Nguy?n Th? Thu Huy?n,0986562698,75ffafac-4ae5-4982-bec0-969bdfd5e09b,2023-01-13 02:04:23.000,2023-01-17 03:00:02.000,NO,2023-01-13 02:04:23.000,2023-01-17 03:00:02.000
8466ea7e-745c-4d29-b3f6-e0afb32ff3d5,958f55be-2787-4b4a-94fd-f9b3571f1604,test bug 123,test bug 123,STORE,31,H?i Phòng,Thành ph?,,,,,,,235454675,,https://static.cvgbuilding.com/store/1829392b-dec4-4e72-b38c-9a59449832ca/7845e3bd-b2b7-4eae-93f7-3b94daa2cfcf.png,7845e3bd-b2b7-4eae-93f7-3b94daa2cfcf,,,,,,,,,YES,99a40965-528d-47b4-a78d-6d460ad34cb2,Nguy?n H?u C??ng,0399985563,3dab7cb6-2952-436c-adc8-bf46988f2dbe,2022-12-12 08:06:18.000,2022-12-19 07:14:47.000,NO,2022-12-12 08:06:18.000,2022-12-19 07:14:47.000
848cdbe1-4ea9-4789-a0b8-c3d681468469,958f55be-2787-4b4a-94fd-f9b3571f1604,Ngôi nhà xám có c?a kính có g??ng có t? nhìn qua c?a kính là khu v??n r?t xinh ??p xanh t?t,?B có tên rút g?n r?t dài dài g?n b?ng tên ?i?m bán luôn ch? thi?u hai0chu,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,?i?m bán Ngôi nhà xám có c?a kính có g??ng có t? nhìn qua c?a kính là khu v??n r?t xinh ??p xanh t?t,cvgbuildinggroup.com,MMMmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm@gmaillllllllllllllllllllllllllllllllllllllllllllllllllllllll.commmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,19001980,12345678912345678900,https://static.cvgbuilding.com/store/ebfef979-6957-439e-aa11-86878e7f47f7/9dc9328b-3bd9-474b-8d52-c1c7b5bcb582.jpg,9dc9328b-3bd9-474b-8d52-c1c7b5bcb582,,,,,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%91%20%C4%91i%20b%E1%BB%99%20H%E1%BB%93%20G%C6%B0%C6%A1m%20-%20Ho%C3%A0n%20Ki%E1%BA%BFm%2C%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJV_GTb0urNTERK277TJkN1EQ,https://vatlieuxaydungcvghanoi.com,,,YES,35af6ce3-d02a-4974-bb16-f4a04a98fe0a,Chín Chín,0999999999,0cfd847a-85d5-471b-afcd-bd538be101f8,2022-11-25 01:53:25.000,2022-12-26 01:36:48.000,NO,2022-11-25 01:53:25.000,2023-01-03 06:57:03.000
857d2242-a577-475e-8144-1bdbf0e6f499,958f55be-2787-4b4a-94fd-f9b3571f1604,Test rikkei ut,test,STORE,48,?à N?ng,Thành ph?,491,Thanh Khê,Qu?n,Test,roal,,1234657980,AGDS345,https://static.cvgbuilding.com/store/3477365b-1906-4f7a-afda-2c3991975ef5/56e239b2-496e-46d9-85e7-2e214a843a15.jpg,56e239b2-496e-46d9-85e7-2e214a843a15,,,,,,,,,YES,efbede45-cb59-47a6-b96b-7ba13139baf3,Ut Nguyen,0377839862,c571cc94-527d-4212-ab35-601e3af80744,2023-01-09 08:08:13.000,2023-01-09 08:08:39.000,NO,2023-01-09 08:08:13.000,2023-01-09 08:08:39.000
8831aab1-90bf-4617-89f7-df1b05aa7810,958f55be-2787-4b4a-94fd-f9b3571f1604,Chào m?ng b?n ??n qu?y WordCounter360 ° c?ng ???c g?i là d?u hi?u t? truy c?p 46777788,3463456,STORE,31,H?i Phòng,Thành ph?,,,,,,,19005626,,https://static.cvgbuilding.com/store/dda6d11b-3dc0-40dd-9f59-c5a263a9cc0b/43b67c90-e65a-43c5-bd8b-68d10c024d8c.jpg,43b67c90-e65a-43c5-bd8b-68d10c024d8c,,,,,,,,,YES,a8268943-c8e3-4cac-8584-a59f967ce065,Nguy?n Th? Thu Huy?n,0986562698,dbb20198-5d36-477a-9126-6bf351698f0a,2022-12-05 07:30:17.000,2022-12-19 09:55:56.000,NO,2022-12-05 07:30:17.000,2022-12-19 09:55:56.000
